
"[run number]","flock-behavior","movement-decrease","[step]","count turtles with [friends-score = 0]","count turtles with [lonely? = true]","mean [link-weight] of turtles","mean [friends-score] of turtles","standard-deviation [link-weight] of turtles","standard-deviation [friends-score] of turtles"
"2073","false","true","2000","5","36","105.46988768602085","3.048","72.59311266951467","1.3759611463646841"
"2069","false","true","2000","4","28","116.60777380385811","3.208","72.7247431766563","1.3756108537240965"
"2074","false","true","2000","4","27","113.3482836258915","3.272","69.7870310610811","1.4360588637799503"
"2075","false","true","2000","3","29","104.87095413253203","3.184","66.4875698800429","1.3164635601568642"
"2076","false","true","2000","5","27","110.9802543526492","3.176","75.60006146754404","1.4003097763993215"
"2078","false","true","2000","8","37","107.1607163103968","3.312","73.1153117295882","1.6202335098701126"
"2079","false","true","2000","4","28","102.49106420430577","3.12","68.18233998267401","1.4119399056577284"
"2080","false","true","2000","2","33","109.53979771699038","3.184","72.23221254906792","1.2887153093660297"
"2077","false","true","2000","3","34","108.78104340074646","3.304","67.43619576167524","1.4211483562958562"
"2081","false","true","2000","0","31","110.6678216353538","3.144","74.78870103911876","1.3982433040602764"
"2082","false","true","2000","5","33","104.49994553586251","3.16","71.45890170089025","1.461143305441374"
"2083","false","true","2000","4","24","121.61232136620482","3.104","75.6474848099555","1.2945607557008676"
"2085","false","true","2000","5","37","117.79807847807918","3.176","81.86618248998931","1.3654603354586479"
"2086","false","true","2000","4","37","116.84393832146662","3.152","78.6643798608742","1.3654132757720712"
"2087","false","true","2000","4","26","107.31293937851369","3.192","71.57151456429592","1.3183657889272058"
"2088","false","true","2000","7","33","109.09927248272618","3.296","70.2245328198767","1.5704295577910976"
"2084","false","true","2000","7","34","103.00277734231965","3","71.23591490124794","1.3768014850795554"
"2089","false","true","2000","7","30","109.99110347837815","3.12","77.61418087580346","1.3329316664065107"
"2090","false","true","2000","6","33","102.31617295161612","3.432","66.00066655708625","1.538454865601842"
"2091","false","true","2000","4","33","105.08744739013717","2.92","72.84682851757621","1.3744659422866852"
"2093","false","true","2000","8","34","111.63783903530005","3.2","73.76649426833255","1.353264682611949"
"2094","false","true","2000","5","30","117.53617440813304","3.296","73.45933421368188","1.4256626726631028"
"2095","false","true","2000","3","39","115.51550432749976","3.256","77.86990551244675","1.387864789775575"
"2096","false","true","2000","3","29","118.09551399197291","3.264","74.95029165733897","1.2996385039555642"
"2092","false","true","2000","7","29","107.45162997114217","3.008","74.3633110298767","1.3353157952680597"
"2097","false","true","2000","3","44","114.99815031039013","3.192","81.56053132688974","1.360344865322923"
"2098","false","true","2000","7","31","108.04242093313312","3.208","72.12161900502169","1.4328111498605334"
"2099","false","true","2000","4","28","110.84829590811725","3.328","71.7876929718695","1.5459546900263461"
"2101","false","true","2000","5","26","107.34484977165992","3.104","71.45124525866869","1.3699236340220597"
"2102","false","true","2000","8","36","110.18186068250915","3.232","69.78026954584384","1.4291064976152457"
"2103","false","true","2000","7","27","112.581604504416","3.368","74.87451300363668","1.4200854095022333"
"2104","false","true","2000","9","41","115.33455703716642","3.032","82.07387577849092","1.3469346427079905"
"2100","false","true","2000","6","33","103.27083178843746","3.368","70.93324118892122","1.5704909318643865"
"2105","false","true","2000","2","31","115.00764749058138","3.232","79.36873028644153","1.4035869139100743"
"2106","false","true","2000","5","30","113.36427823459067","3.04","72.72704507622839","1.346719948049295"
"2107","false","true","2000","4","30","117.027899573326","3.064","74.82537548660875","1.3635766811814607"
"2109","false","true","2000","7","31","118.64608778574113","3.112","75.39180308078618","1.4011813718957984"
"2110","false","true","2000","4","43","104.45744215931587","3.176","72.18384998651564","1.3771748043611125"
"2111","false","true","2000","5","30","118.54176360353348","3.12","80.45268420897217","1.268082066947584"
"2108","false","true","2000","6","31","103.49204390621978","3.208","67.28909022290782","1.4328111498605325"
"2112","false","true","2000","9","30","112.42672240628438","3.304","72.83507888917445","1.5141846056806694"
"2113","false","true","2000","8","36","108.03823420607999","3.288","73.52968766598102","1.4879219222077293"
"2114","false","true","2000","5","44","108.63776260070684","3.216","82.89249106914896","1.5266521105565163"
"2116","false","true","2000","4","39","112.13480791346055","3.176","75.11392365163728","1.3829948296342909"
"2117","false","true","2000","2","33","113.62238605085857","3.08","74.55410188990007","1.2962720721903112"
"2118","false","true","2000","8","31","111.1682946354718","3.328","74.51523084465545","1.525030778542521"
"2119","false","true","2000","5","34","119.42544602020826","3.192","76.20526786455291","1.3425145740460716"
"2115","false","true","2000","5","29","108.90108309987843","3.288","73.73724967418283","1.3462188606922478"
"2120","false","true","2000","2","30","110.55991101325878","3.12","70.95846440431073","1.2649110640673518"
"2121","false","true","2000","6","30","102.87564042823827","3.144","66.95133306598358","1.3574367529106501"
"2122","false","true","2000","6","33","108.74240667905836","3.152","70.98602310645376","1.4647449988467567"
"2124","false","true","2000","9","34","97.46218130352912","3.176","67.26707333821346","1.4343127316063928"
"2125","false","true","2000","6","29","115.0973232975339","3.296","72.78853435941205","1.3798550648528287"
"2126","false","true","2000","2","35","112.97890771883367","3.264","75.96274182577721","1.3834593739454122"
"2123","false","true","2000","3","25","106.08792594480265","3.224","66.18692393552458","1.3672239044206609"
"2127","false","true","2000","7","42","107.02382476780984","3.232","75.06085669896089","1.486949925290456"
"2128","false","true","2000","6","36","114.04876967308347","3.096","73.97076364995453","1.390870981922266"
"2129","false","true","2000","5","31","114.71491165982164","3.344","75.02203821502737","1.3744893173590462"
"2131","false","true","2000","4","30","115.97494050598526","3.192","73.73286594137845","1.3808559129064968"
"2132","false","true","2000","6","32","111.65143447602757","3.264","75.76309477509491","1.3921408782517668"
"2133","false","true","2000","6","36","106.88852219458427","3.176","70.41327036647557","1.4592950930756599"
"2134","false","true","2000","6","35","106.62040676694734","3.008","74.45535486126218","1.2705878853102566"
"2130","false","true","2000","3","28","109.04617312299219","3.16","70.08422504829622","1.384944868634353"
"2135","false","true","2000","4","29","111.3068752612735","3.096","68.63838150686892","1.304450214245748"
"2136","false","true","2000","5","31","110.65402578651255","3.304","69.83233397882208","1.492815458108562"
"2137","false","true","2000","8","37","100.87305695292875","3.088","70.53833305514452","1.4699998633991687"
"2139","false","true","2000","1","23","107.56811963348146","3.344","64.90289446853055","1.3178051607756998"
"2140","false","true","2000","4","37","113.45533884610634","3.248","78.40780884814689","1.3835290421388937"
"2141","false","true","2000","0","23","118.14644858704057","3.384","70.47177300973264","1.3667538418665686"
"2142","false","true","2000","5","23","119.29808565837","3.2","77.60603970258994","1.3171711198762839"
"2138","false","true","2000","5","36","103.87421473372673","3.392","69.3721097636348","1.5646496457853514"
"2143","false","true","2000","7","35","121.6781112304096","3.208","81.2532679155931","1.3901315993292935"
"2144","false","true","2000","4","27","113.97389516101698","3.528","70.75971753472831","1.4371770634290626"
"2145","false","true","2000","3","35","110.07713585677678","3.32","75.50308978455837","1.4622423227501538"
"2147","false","true","2000","3","31","112.13561201377081","3.312","70.21007348209459","1.3616432312307898"
"2148","false","true","2000","0","35","114.78776139735781","3.368","75.51670377777651","1.4508604288268887"
"2149","false","true","2000","5","29","109.53153625570292","3.176","73.17219179145424","1.3566081019103033"
"2150","false","true","2000","0","32","116.87931361182198","3.288","70.10499501237413","1.2662819115497432"
"2146","false","true","2000","3","31","113.39744113785534","3.464","71.17946501705744","1.43699820995772"
"2151","false","true","2000","1","23","109.50984703749913","3.488","70.75251206997198","1.3598724249164644"
"2152","false","true","2000","3","29","121.43657187403475","3.264","71.65511052682656","1.3921408782517668"
"2153","false","true","2000","6","30","107.50230678564203","3.008","71.34029864363451","1.3999196764106179"
"2155","false","true","2000","3","33","113.75168707114483","3.256","71.67226388304475","1.370392609296498"
"2156","false","true","2000","6","30","114.39318500490704","3.264","73.19451545335316","1.4093434627456631"
"2157","false","true","2000","11","31","113.8364818058867","3.296","74.8666109159968","1.5024691859131347"
"2154","false","true","2000","8","33","108.77139302677712","3.104","76.14144847527207","1.3786903744475678"
"2158","false","true","2000","6","35","99.75209882864644","3.272","66.30458155638674","1.4664987125448083"
"2159","false","true","2000","2","29","120.85880094572276","3.256","75.55048309473639","1.3820652725796596"
"2160","false","true","2000","3","38","104.71220557485307","3.272","68.88219410858527","1.3702284862086576"
"2162","false","true","2000","8","32","114.9217634488658","3.2","82.4323986385152","1.3621386444657488"
"2163","false","true","2000","3","26","110.70840121690611","3.352","70.17675102645578","1.3636473651740688"
"2164","false","true","2000","6","37","111.52390221215045","3.248","71.32564132322439","1.440414933525368"
"2165","false","true","2000","4","29","107.6226575980238","3.08","68.81698966559485","1.3116714252093948"
"2166","false","true","2000","5","25","109.22932500640368","3.272","72.33956669288207","1.384805671200097"
"2161","false","true","2000","6","43","114.08312467306409","3.32","79.86517718306858","1.5267362885512068"
"2167","false","true","2000","4","28","111.37615706590569","3.12","75.24074469007085","1.3359412246889055"
"2168","false","true","2000","2","22","101.73650319746197","3.344","65.2477928301564","1.3947923799377921"
"2169","false","true","2000","3","25","110.52323206909047","3.416","67.46065943056492","1.2843450349009387"
"2171","false","true","2000","2","29","124.1537283325688","3.232","76.46793625330447","1.2995890607833058"
"2172","false","true","2000","2","39","109.83362989252088","3.376","69.7478334392499","1.43766879574715"
"2173","false","true","2000","6","24","109.27670359346921","3.352","66.84110080176508","1.4156667862880694"
"2174","false","true","2000","8","38","104.32551268429546","3.336","73.06703739029345","1.5153511661085375"
"2170","false","true","2000","4","31","107.57761131431992","3.36","66.64662966915903","1.3907323776286866"
"2175","false","true","2000","6","31","102.92716904572731","3.152","65.68988657135503","1.317512564429546"
"2176","false","true","2000","6","25","121.35390475948708","3.288","78.53691735301638","1.4357232340598505"
"2177","false","true","2000","6","36","113.24233072929992","3.232","76.25149594518358","1.4319139324834325"
"2179","false","true","2000","2","20","115.21133369312237","3.344","72.09543694179573","1.4119626603479523"
"2180","false","true","2000","4","37","104.94085781042416","3.152","75.34350659324532","1.332666499916614"
"2181","false","true","2000","7","33","100.13319288213563","3.216","65.91485874378564","1.5187397015698576"
"2178","false","true","2000","6","40","113.80693034782672","3.208","78.42250094300041","1.3872396097789892"
"2182","false","true","2000","2","26","116.58836988793983","3.408","70.81909223405812","1.4175945461198545"
"2183","false","true","2000","4","36","112.49892880401077","3.272","74.40955618238328","1.4990010060250982"
